opponent_name,opponent_deck_name,wins,losses,ties,win_pct,matches_played,meta_share
Rampardos,rampardos-a2,2,0,0,100.0,2,0.0
Annihilape Mega Lopunny ex,annihilape-b2a-mega-lopunny-ex-b1a,2,0,0,100.0,2,0.0
Naganadel Guzzlord ex,naganadel-guzzlord-ex-a3a,2,0,0,100.0,2,0.0
Mega Gyarados ex Jellicent,mega-gyarados-ex-jellicent-b1,2,0,0,100.0,2,0.0
Lunala ex Mimikyu ex,lunala-ex-a3-mimikyu-ex-b2,2,0,0,100.0,2,0.0
Machamp ex Machamp,machamp-ex-a1-machamp-b2,2,0,0,100.0,2,0.0
Bellibolt ex Heliolisk,bellibolt-ex-b2a-heliolisk-b1a,2,0,0,100.0,2,0.0
Solgaleo ex Suicune ex,solgaleo-ex-a3-suicune-ex-a4a,1,0,0,100.0,1,0.0
Alolan Ninetales ex Greninja ex,alolan-ninetales-ex-b2-greninja-ex-b1,1,0,0,100.0,1,0.0
Meowscarada ex Rillaboom,meowscarada-ex-b2a-rillaboom-b1,1,0,0,100.0,1,0.0
Donphan ex Rampardos,donphan-ex-a4-rampardos-a2,1,0,0,100.0,1,0.0
Solgaleo ex Indeedee ex,solgaleo-ex-a3-indeedee-ex-b1,1,0,0,100.0,1,0.0
Greninja ex Mega Gyarados ex,greninja-ex-mega-gyarados-ex-b1,1,0,0,100.0,1,0.0
Leafeon ex Eevee ex,leafeon-ex-a2a-eevee-ex-a3b,1,0,0,100.0,1,0.0
Vileplume Shiinotic,vileplume-a1-shiinotic-a3a,1,0,0,100.0,1,0.0
Mega Swampert ex Suicune ex,mega-swampert-ex-b2-suicune-ex-a4a,1,0,0,100.0,1,0.0
Mega Lopunny ex Hitmonchan,mega-lopunny-ex-b1a-hitmonchan-a1,1,0,0,100.0,1,0.0
Mega Blaziken ex Heatmor,mega-blaziken-ex-b1-heatmor-a1,1,0,0,100.0,1,0.0
Mega Altaria ex Teal Mask Ogerpon ex,mega-altaria-ex-b1-teal-mask-ogerpon-ex-b2,1,0,0,100.0,1,0.0
Serperior Teal Mask Ogerpon ex,serperior-a1a-teal-mask-ogerpon-ex-b2,1,0,0,100.0,1,0.0
Magnezone Gigalith ex,magnezone-b1a-gigalith-ex-b2,1,0,0,100.0,1,0.0
Vivillon Rillaboom,vivillon-b2-rillaboom-b1,1,0,0,100.0,1,0.0
Probopass Mega Mawile ex,probopass-b1a-mega-mawile-ex-b2,1,0,0,100.0,1,0.0
Arceus ex Magnezone,arceus-ex-a2a-magnezone-b1a,1,0,0,100.0,1,0.0
Solgaleo ex Entei ex,solgaleo-ex-a3-entei-ex-a4a,1,0,0,100.0,1,0.0
